Latitude,Longitude,tab
30.143989,-91.954091,Subway
30.218333,-92.005537,Subway
30.218666,-92.005981,Subway
30.959792,-92.191355,Subway
32.497378,-92.360115,Subway
30.321255,-92.036938,Subway
29.951437,-89.959338,Subway
29.955402,-89.983518,Subway
29.94951,-89.971685,Subway
30.394722,-92.208305,Subway
30.849836,-91.005038,Subway
30.987322,-92.05381,Subway
,,Subway
30.460722,-90.082787,Subway
30.438026,-90.082003,Subway
30.475949,-90.187028,Subway
30.458011,-90.131172,Subway
30.476249,-90.091687,Subway
30.499768,-90.107167,Subway
30.409966,-90.08208,Subway
30.677974,-90.124846,Subway
30.230433,-92.382665,Subway
30.232293,-92.363123,Subway
29.482022,-90.322366,Subway
29.953104,-91.998217,Subway
32.446976,-91.492903,Subway
32.301273,-91.535724,Subway
32.316134,-90.91022,Subway
30.576312,-90.953182,Subway
30.475215,-90.961388,Subway
30.456811,-90.956817,Subway
30.449249,-90.956526,Subway
30.525547,-90.956039,Subway
30.473384,-90.956731,Subway
30.863558,-93.286626,Subway
29.989709,-90.370013,Subway
29.969961,-90.374611,Subway
30.242719,-92.193103,Subway
30.234581,-92.185076,Subway
30.226367,-92.467775,Subway
30.495079,-92.4479,Subway
30.494995,-92.434264,Subway
32.765788,-92.409343,Subway
31.629899,-91.556214,Subway
30.6353,-90.189667,Subway
31.047243,-93.218748,Subway
29.729459,-91.389261,Subway
30.844485,-90.155599,Subway
30.250547,-90.999514,Subway
30.21477,-90.951717,Subway
30.234539,-90.909982,Subway
30.210939,-90.924057,Subway
30.244033,-90.920741,Subway
32.520328,-92.716811,Subway
30.065922,-90.692735,Subway
29.230704,-89.998356,Subway
29.687563,-90.756393,Subway
32.445933,-93.95056,Subway
29.914583,-90.066376,Subway
29.91223,-90.051538,Subway
29.895172,-90.039924,Subway
29.922468,-90.04036,Subway
29.880803,-90.028193,Subway
29.9039,-90.030059,Subway
30.421891,-91.435264,Subway
30.500097,-90.474523,Subway
30.519118,-90.495672,Subway
30.504515,-90.501332,Subway
30.514216,-90.466758,Subway
30.485819,-90.456832,Subway
30.479723,-90.457168,Subway
30.497927,-90.482619,Subway
29.944454,-90.243033,Subway
29.965044,-90.206068,Subway
29.941123,-90.188134,Subway
29.892941,-90.059168,Subway
29.875984,-90.045633,Subway
29.873343,-90.084023,Subway
32.555791,-93.612112,Subway
32.795006,-93.073487,Subway
29.589995,-90.742677,Subway
29.571027,-90.683002,Subway
29.577503,-90.725581,Subway
29.583655,-90.725906,Subway
29.606111,-90.754136,Subway
29.597326,-90.721867,Subway
29.580042,-90.691763,Subway
29.68517,-90.72203,Subway
29.635798,-90.758875,Subway
29.623394,-90.749812,Subway
29.634501,-90.755997,Subway
29.597907,-90.725211,Subway
30.634035,-90.500538,Subway
30.645331,-90.504076,Subway
30.246354,-93.012138,Subway
30.836996,-91.200284,Subway
29.962472,-90.14215,Subway
29.963134,-90.165189,Subway
31.676654,-92.113272,Subway
30.231842,-92.663377,Subway
30.244376,-92.655454,Subway
32.240862,-92.71103,Subway
31.629375,-91.823481,Subway
29.998247,-92.285696,Subway
29.981794,-90.254644,Subway
29.979518,-90.279332,Subway
30.018298,-90.275049,Subway
30.005928,-90.231829,Subway
29.98378,-90.263335,Subway
30.014968,-90.248898,Subway
30.023117,-90.273762,Subway
30.021703,-90.239078,Subway
30.020925,-90.255535,Subway
30.936739,-90.521265,Subway
30.354457,-89.91918,Subway
30.219458,-92.006521,Subway
30.240268,-92.011813,Subway
30.264735,-91.993749,Subway
30.225295,-92.018581,Subway
30.216665,-92.003185,Subway
30.192507,-92.058576,Subway
30.203584,-92.016911,Subway
30.21993,-92.075273,Subway
30.211524,-92.028247,Subway
30.198196,-92.073726,Subway
30.187282,-92.078517,Subway
30.213763,-92.047771,Subway
30.295124,-92.029089,Subway
30.1684,-92.037048,Subway
30.190988,-92.016232,Subway
30.186873,-92.011244,Subway
30.155673,-92.02566,Subway
30.16496,-92.040633,Subway
30.178114,-92.00609,Subway
30.124007,-92.032096,Subway
30.253683,-92.036816,Subway
30.175167,-92.070273,Subway
30.076089,-92.677345,Subway
30.251769,-93.180472,Subway
30.229654,-93.218675,Subway
30.202376,-93.218675,Subway
30.199695,-93.18009,Subway
30.198231,-93.227248,Subway
30.176153,-93.218839,Subway
30.168689,-93.262478,Subway
30.195563,-93.24724,Subway
30.174996,-93.249217,Subway
30.128732,-93.2135,Subway
30.022888,-93.212641,Subway
30.158223,-93.157417,Subway
32.80901,-91.180131,Subway
30.072559,-90.475169,Subway
30.076907,-90.519891,Subway
30.084545,-90.502793,Subway
30.086252,-90.445269,Subway
29.558046,-90.354316,Subway
31.134368,-93.265313,Subway
31.121368,-93.268634,Subway
31.056726,-93.254503,Subway
30.474584,-90.747866,Subway
30.554274,-91.535361,Subway
30.526868,-93.232672,Subway
29.908521,-90.363433,Subway
29.930266,-90.367416,Subway
30.364966,-90.060586,Subway
30.369831,-90.07409,Subway
30.400646,-90.109044,Subway
30.42744,-90.040805,Subway
32.041954,-93.693376,Subway
31.566286,-93.487901,Subway
31.100677,-92.061036,Subway
31.110573,-92.064136,Subway
29.859337,-90.100386,Subway
29.894377,-90.099041,Subway
29.87484,-90.100339,Subway
29.869126,-90.107863,Subway
29.692298,-90.550928,Subway
30.255792,-90.76835,Subway
30.105956,-92.124595,Subway
29.935529,-89.922372,Subway
29.994183,-90.181786,Subway
29.97332,-90.145633,Subway
29.975493,-90.176238,Subway
30.001654,-90.166388,Subway
30.004925,-90.178049,Subway
30.003643,-90.156143,Subway
30.009572,-90.159025,Subway
30.003567,-90.168741,Subway
29.977352,-90.203336,Subway
29.996808,-90.217648,Subway
30.005325,-90.222294,Subway
29.988168,-90.131031,Subway
30.004677,-90.182521,Subway
30.006054,-90.19549,Subway
30.01696,-90.199899,Subway
32.627677,-93.248036,Subway
32.584131,-93.247811,Subway
32.621572,-93.275363,Subway
32.530348,-92.115043,Subway
32.52216,-92.099354,Subway
32.496066,-92.062003,Subway
32.490831,-92.082864,Subway
32.571214,-92.073447,Subway
32.50424,-92.08812,Subway
32.546019,-92.013978,Subway
32.527912,-92.07568,Subway
29.681814,-91.26659,Subway
29.698081,-91.196456,Subway
30.300095,-93.194556,Subway
31.760934,-93.086547,Subway
31.752754,-93.067406,Subway
29.982902,-91.815469,Subway
30.028322,-91.839382,Subway
29.972096,-91.836424,Subway
30.011991,-91.76497,Subway
29.997549,-91.80846,Subway
29.954798,-90.075026,Subway
29.952051,-90.078634,Subway
29.95354,-90.073169,Subway
29.95584,-90.081024,Subway
29.945497,-90.077592,Subway
29.925668,-90.01971,Subway
29.923159,-90.089375,Subway
29.974158,-90.048136,Subway
29.973182,-90.057013,Subway
29.948775,-90.128606,Subway
29.971859,-90.120394,Subway
29.9767,-90.077817,Subway
29.9761,-90.099526,Subway
29.963761,-90.094177,Subway
29.983469,-90.105257,Subway
29.999033,-90.061598,Subway
30.005928,-90.074406,Subway
30.026384,-90.0523,Subway
30.02019,-90.112849,Subway
29.941882,-90.095276,Subway
29.945855,-90.113539,Subway
30.003724,-90.036346,Subway
30.028214,-89.991657,Subway
30.031753,-89.973806,Subway
30.043071,-89.958365,Subway
29.953484,-90.068608,Subway
29.936685,-90.069051,Subway
29.93496,-90.078651,Subway
29.951966,-90.069702,Subway
29.953256,-90.065321,Subway
29.948771,-90.067892,Subway
29.941804,-90.064657,Subway
29.931683,-90.00395,Subway
29.902147,-89.982374,Subway
29.949794,-90.071111,Subway
29.944907,-90.033641,Subway
30.032398,-90.070016,Subway
30.691178,-91.469518,Subway
32.859871,-91.390745,Subway
30.81243,-92.666287,Subway
30.526205,-92.136044,Subway
30.518466,-92.061278,Subway
30.585054,-92.036289,Subway
30.339726,-89.735168,Subway
29.965091,-91.209663,Subway
31.31961,-92.442039,Subway
31.325839,-92.428289,Subway
31.332963,-92.400558,Subway
31.367264,-92.409836,Subway
30.282448,-91.226777,Subway
30.004178,-91.024232,Subway
30.441055,-90.431154,Subway
30.421142,-91.219159,Subway
30.461453,-91.249582,Subway
30.547715,-91.987725,Subway
29.501682,-89.717063,Subway
30.327954,-90.982268,Subway
30.3235,-90.925481,Subway
29.694191,-90.553117,Subway
30.244471,-92.268902,Subway
32.467975,-91.758497,Subway
29.946953,-90.213486,Subway
30.522051,-90.345566,Subway
30.778323,-90.509998,Subway
32.568501,-92.578744,Subway
32.536792,-92.652779,Subway
32.540816,-92.609778,Subway
32.524027,-92.64662,Subway
30.239528,-90.870007,Subway
30.803693,-91.386688,Subway
30.0948,-90.931007,Subway
30.123798,-91.829183,Subway
29.682926,-90.811508,Subway
30.242605,-92.101416,Subway
30.250266,-92.065795,Subway
32.51296,-93.749239,Subway
32.470182,-93.764094,Subway
32.482078,-93.760245,Subway
32.480116,-93.780323,Subway
32.485392,-93.708215,Subway
32.425365,-93.719486,Subway
32.428781,-93.712335,Subway
32.478903,-93.721634,Subway
32.447436,-93.721052,Subway
32.455769,-93.746064,Subway
32.406413,-93.738518,Subway
32.558519,-93.783715,Subway
32.59983,-93.83929,Subway
32.473289,-93.798652,Subway
32.459607,-93.82706,Subway
32.414032,-93.797008,Subway
32.39989,-93.806575,Subway
32.387597,-93.818536,Subway
32.453401,-93.862525,Subway
32.446892,-93.867565,Subway
30.284464,-89.766138,Subway
30.284978,-89.776962,Subway
30.233574,-89.785615,Subway
30.252077,-89.792285,Subway
30.25116,-89.75895,Subway
30.310392,-89.749595,Subway
30.309551,-89.825837,Subway
30.261854,-89.780464,Subway
30.306482,-89.825874,Subway
30.284674,-89.75015,Subway
30.291184,-89.721117,Subway
30.180835,-90.869163,Subway
30.396542,-90.543574,Subway
32.997392,-93.46367,Subway
32.724122,-92.144564,Subway
32.298301,-93.827762,Subway
30.222084,-93.375945,Subway
30.228864,-93.325501,Subway
30.212704,-93.325609,Subway
30.219223,-93.325351,Subway
30.411347,-92.056988,Subway
32.407742,-91.187027,Subway
29.902964,-90.01842,Subway
29.78337,-90.807793,Subway
29.801864,-90.847481,Subway
29.805618,-90.816377,Subway
29.794482,-90.819881,Subway
31.569366,-91.435804,Subway
30.683204,-92.261916,Subway
30.180289,-93.587234,Subway
30.151729,-93.636296,Subway
32.857656,-93.984788,Subway
30.473183,-90.860944,Subway
30.498248,-90.837139,Subway
30.474558,-90.863248,Subway
32.528039,-92.147489,Subway
32.514537,-92.152537,Subway
32.504975,-92.157186,Subway
32.51595,-92.190659,Subway
32.486544,-92.154564,Subway
32.511744,-92.191966,Subway
30.254286,-93.257662,Subway
29.897547,-90.142464,Subway
31.968183,-92.653439,Subway
30.10956,-91.991055,Subway
30.648545,-91.156806,Subway
30.648413,-91.143423,Subway
42.0947157,-70.9673744,Subway
42.1297503,-70.949988,Subway
42.4771788,-71.4119188,Subway
42.621751,-73.1202831,Subway
42.0880548,-72.6396482,Subway
42.0631251,-72.6319203,Subway
42.3629,-71.1332,Subway
42.8560302,-70.9315127,Subway
42.3757811,-72.5196619,Subway
41.7866335,-71.0767865,Subway
41.94673,-71.2800875,Subway
42.2033843,-71.8359518,Subway
42.125881,-71.0682807,Subway
42.5603,-71.5891,Subway
42.4231305,-72.1046591,Subway
42.2882138,-72.4067797,Subway
42.2682251,-72.4180129,Subway
42.0205,-71.4949,Subway
42.1155,-71.4642,Subway
42.5576889,-70.8801369,Subway
42.574178,-70.865603,Subway
42.5284406,-71.257545,Subway
42.5846,-71.2925999,Subway
42.0155399,-71.5280892,Subway
42.430521,-71.591783,Subway
42.349537,-71.104084,Subway
42.357778,-71.0579579,Subway
42.3557073,-71.0602716,Subway
42.3550355,-71.0541248,Subway
42.3567863,-71.0535517,Subway
42.3611526,-71.0640185,Subway
42.364522,-71.0618842,Subway
42.3469175,-71.0889861,Subway
42.3446,-71.0989,Subway
42.3386435,-71.1068662,Subway
42.3409,-71.0841,Subway
42.3507644,-71.0897335,Subway
42.3513071,-71.0646662,Subway
42.350711,-71.071619,Subway
42.3371931,-71.0842907,Subway
42.333344,-71.102504,Subway
42.3515478,-71.1315145,Subway
41.7509,-70.5984,Subway
42.2030859,-70.9992571,Subway
41.7699645,-70.0545618,Subway
41.9961832,-70.9729673,Subway
42.3492394,-71.1556133,Subway
42.09656,-71.054429,Subway
42.0867537,-70.9871578,Subway
42.3411108,-71.1210847,Subway
42.5138884,-71.2033168,Subway
42.4909067,-71.1738772,Subway
42.3706522,-71.1136491,Subway
42.379485,-71.116534,Subway
42.3655992,-71.1041031,Subway
42.3601929,-71.0916066,Subway
42.1393871,-71.1488474,Subway
42.5994695,-71.3490434,Subway
42.6162746,-71.3632989,Subway
42.1456287,-72.6082245,Subway
42.1992198,-72.5730541,Subway
42.1930479,-72.599496,Subway
42.160736,-72.5819019,Subway
42.1735674,-72.5763637,Subway
42.1750658,-72.5762802,Subway
42.197909,-72.54976,Subway
42.551452,-70.939858,Subway
42.5543,-70.9689,Subway
41.640237,-70.99533,Subway
41.6697,-70.1487,Subway
42.297,-71.0605999,Subway
42.2920636,-71.0716589,Subway
42.6702755,-71.3042424,Subway
42.6796585,-71.3423616,Subway
42.0422714,-71.9073378,Subway
41.7099,-70.0227,Subway
41.7560487,-70.6426154,Subway
41.7560492,-70.642619,Subway
42.3875,-71.004239,Subway
41.564354,-70.5961169,Subway
41.5667666,-70.5953568,Subway
41.7687586,-70.9642407,Subway
42.0638999,-72.5134,Subway
42.0799,-72.5371,Subway
42.269,-72.672,Subway
42.0242999,-71.1249,Subway
42.4019368,-71.0425552,Subway
41.6391625,-70.8813296,Subway
41.6443132,-70.88603,Subway
41.752828,-71.1208358,Subway
41.6975892,-71.1481431,Subway
41.6985605,-71.1583594,Subway
41.6717934,-71.1664676,Subway
41.6817,-71.1318,Subway
41.6873999,-71.1718999,Subway
42.067199,-72.6787067,Subway
42.5688749,-71.8132698,Subway
42.5718,-71.7758,Subway
42.3379,-72.6746,Subway
41.7138165,-70.4901231,Subway
42.0638397,-71.2494515,Subway
42.101398,-71.2600834,Subway
42.2987768,-71.3993428,Subway
42.3245999,-71.3991999,Subway
42.307,-71.3989,Subway
42.300817,-71.434114,Subway
42.2904576,-71.4291389,Subway
42.304066,-71.215985,Subway
42.0804544,-71.3861727,Subway
42.0872836,-71.4121366,Subway
42.5659338,-71.9790946,Subway
42.5503,-71.9927,Subway
42.6164589,-70.6673043,Subway
42.2192,-71.6961,Subway
42.2427197,-72.5504851,Subway
42.1941529,-73.3621913,Subway
42.5851,-72.6129,Subway
42.6023,-72.592,Subway
42.3394993,-72.608635,Subway
42.3562652,-72.553883,Subway
42.357072,-72.5475266,Subway
41.9959128,-70.8442586,Subway
42.0590578,-72.440777,Subway
42.146876,-70.840638,Subway
42.773472,-71.083492,Subway
42.7570757,-71.1186012,Subway
42.7584225,-71.0992297,Subway
42.3499378,-71.8603798,Subway
42.2102046,-71.426825,Subway
42.1855253,-72.6307229,Subway
42.1946,-72.6121,Subway
42.212461,-72.629594,Subway
42.1711559,-72.6401684,Subway
42.2291271,-71.5223577,Subway
42.3915332,-71.563444,Subway
42.3728709,-71.5623368,Subway
41.6325,-70.3001,Subway
42.2552754,-71.124475,Subway
41.9754145,-70.7142731,Subway
41.8441403,-70.9475537,Subway
42.5120846,-73.2294346,Subway
42.493678,-73.201775,Subway
42.707728,-71.1567859,Subway
42.6891723,-71.1481197,Subway
42.7114748,-71.1736705,Subway
42.3093193,-73.2515121,Subway
42.296739,-73.235958,Subway
42.2452268,-71.9145719,Subway
42.2504549,-71.9435021,Subway
42.4028224,-73.2660405,Subway
42.5258979,-71.7603735,Subway
42.4939583,-71.7280982,Subway
42.5574456,-71.4873962,Subway
42.0327195,-72.5536285,Subway
42.6353129,-71.3529914,Subway
42.6199263,-71.2904074,Subway
42.6458467,-71.3121183,Subway
42.6414617,-71.3064797,Subway
42.641752,-71.334752,Subway
42.1716,-72.4796999,Subway
42.4616685,-70.9492034,Subway
42.4713562,-70.9252092,Subway
42.478203,-70.9513826,Subway
42.4295037,-71.0506315,Subway
42.0297146,-71.2287861,Subway
42.3550272,-71.6130977,Subway
42.3507245,-71.4983981,Subway
41.6104,-70.4916,Subway
42.4319448,-71.4545126,Subway
42.1857034,-71.3084038,Subway
42.4048738,-71.0841778,Subway
42.1519,-71.4059,Subway
42.1032,-71.5585,Subway
42.7299999,-71.2103,Subway
42.7234,-71.1607,Subway
42.7428,-71.1657,Subway
41.8478823,-70.8510216,Subway
41.9022999,-70.9555,Subway
42.5776706,-70.9982515,Subway
42.1499246,-71.5011756,Subway
42.1930013,-71.7575792,Subway
42.164553,-71.3646485,Subway
42.0976985,-72.3137709,Subway
41.9794643,-71.3297769,Subway
41.9443,-71.3501,Subway
42.304497,-71.327915,Subway
42.2819166,-71.3908594,Subway
41.6362645,-70.9491953,Subway
41.6783628,-70.9232726,Subway
41.6618538,-70.9423739,Subway
42.7995158,-70.8748467,Subway
42.329655,-71.194443,Subway
42.6997819,-73.1148403,Subway
42.2678373,-72.084982,Subway
41.6422,-71.0098,Subway
42.321652,-72.631804,Subway
42.5805553,-71.1127184,Subway
42.5714588,-71.1097227,Subway
42.3219,-72.6322,Subway
42.2848,-71.6567,Subway
41.9785593,-71.2025764,Subway
42.1902538,-71.1982904,Subway
42.587846,-72.285061,Subway
42.5908192,-72.3089501,Subway
42.1706,-71.8794,Subway
42.1167,-71.8652,Subway
42.1597583,-72.3289104,Subway
42.521761,-70.951705,Subway
42.545739,-70.945377,Subway
42.4311,-73.3224,Subway
42.4442325,-73.2549464,Subway
42.476358,-73.2657419,Subway
42.4576606,-73.2419192,Subway
42.4632878,-73.2145736,Subway
42.4653,-73.1994,Subway
42.0348605,-71.3156061,Subway
41.961213,-70.690403,Subway
41.931242,-70.566145,Subway
41.929504,-70.657613,Subway
41.699,-70.5857,Subway
42.2504661,-71.0027257,Subway
42.2409,-70.9903,Subway
42.2380394,-70.9862139,Subway
42.1637786,-71.0421849,Subway
41.9376,-71.0809,Subway
41.904178,-71.032383,Subway
41.895466,-71.0172831,Subway
41.9028,-71.2484,Subway
42.4291,-70.9996,Subway
41.9104933,-71.3630578,Subway
42.5099,-70.8952,Subway
42.5001,-70.9268,Subway
42.8444999,-70.8947,Subway
42.493627,-71.0161933,Subway
41.7923167,-71.3250115,Subway
41.889087,-71.3333585,Subway
41.824,-71.344,Subway
42.276,-71.7369,Subway
41.733053,-71.173844,Subway
41.747709,-71.1444834,Subway
42.3933647,-71.120416,Subway
42.3881121,-71.0780742,Subway
42.3860316,-71.1145267,Subway
42.293108,-72.5316119,Subway
42.4712,-72.6156,Subway
42.4774457,-72.6086754,Subway
42.0501,-71.0836,Subway
42.238101,-72.5821016,Subway
41.6880034,-70.2108142,Subway
42.2366633,-72.7239757,Subway
42.288358,-71.556325,Subway
42.0712792,-72.0236969,Subway
42.0584107,-72.7674682,Subway
42.2323615,-72.0155697,Subway
42.1021753,-72.5898838,Subway
42.1495,-72.5169,Subway
42.1205,-72.5856,Subway
42.1074,-72.6073,Subway
42.0971451,-72.586696,Subway
42.0911,-72.5836,Subway
42.127,-72.6121,Subway
42.0865706,-72.5560798,Subway
42.1105988,-72.5684325,Subway
42.1357,-72.5063,Subway
42.1355458,-72.5229474,Subway
42.0954933,-72.4982644,Subway
42.1402,-72.4868,Subway
42.1049274,-72.5954278,Subway
42.1365,-72.5685,Subway
42.489378,-71.099825,Subway
42.1340999,-71.1011,Subway
42.1263834,-72.0585895,Subway
42.116187,-72.066675,Subway
42.1065,-72.0928,Subway
42.4511927,-72.5603707,Subway
42.175666,-71.756086,Subway
41.7683,-71.2656,Subway
41.752269,-71.2141175,Subway
41.8873,-71.1181,Subway
41.8874,-71.0689,Subway
41.901,-71.0986999,Subway
42.622907,-71.268697,Subway
42.6089218,-72.5560863,Subway
42.076207,-71.6293328,Subway
42.2339174,-72.1566133,Subway
42.512036,-71.043102,Subway
42.154528,-71.202393,Subway
42.146399,-71.2526408,Subway
42.3762945,-71.245995,Subway
42.3700292,-71.2214756,Subway
42.74618,-71.109556,Subway
42.238074,-72.279761,Subway
42.0545815,-71.8404989,Subway
42.0493873,-71.8822401,Subway
41.6882524,-70.3369571,Subway
42.3536429,-71.7847051,Subway
42.0168373,-71.0211882,Subway
42.1401084,-72.6264866,Subway
42.0960535,-72.6028508,Subway
42.1034592,-72.6368969,Subway
42.283224,-71.607314,Subway
42.2686711,-71.6139578,Subway
42.1062,-72.7083,Subway
42.11,-72.7659,Subway
42.1137104,-72.7320943,Subway
42.1208987,-72.7477269,Subway
42.1402,-72.7336,Subway
42.5466875,-71.9138179,Subway
42.2055999,-70.9516,Subway
42.19953,-70.94475,Subway
42.105886,-71.700988,Subway
42.1114536,-71.6616108,Subway
42.1515052,-72.4641383,Subway
42.711427,-73.2039661,Subway
42.7047454,-73.1890078,Subway
42.5530261,-71.1791359,Subway
42.6812231,-72.0485343,Subway
42.3828132,-70.9797482,Subway
42.50765,-71.1448183,Subway
42.4974572,-71.1267396,Subway
42.2395,-71.8443999,Subway
42.2568,-71.789,Subway
42.2680999,-71.7807,Subway
42.247863,-71.7614334,Subway
42.2923591,-71.779838,Subway
42.2847,-71.8071,Subway
42.311461,-71.797886,Subway
42.298614,-71.801824,Subway
42.236528,-71.7923229,Subway
42.2106475,-71.7895417,Subway
42.2237,-71.786696,Subway
42.2638874,-71.8020256,Subway
42.2707104,-71.8089696,Subway
42.2779595,-71.8537078,Subway
42.2570666,-71.8231008,Subway
42.2512568,-71.8090224,Subway
39.5218208,-76.1847587,Subway
39.494623,-76.144414,Subway
39.4699965,-76.309717,Subway
39.4642702,-76.3163698,Subway
38.670954,-77.008883,Subway
38.80607,-76.881144,Subway
38.9770454,-76.5039125,Subway
38.9914496,-76.5464822,Subway
38.978324,-76.491817,Subway
38.979445,-76.544731,Subway
38.9749709,-76.558055,Subway
38.994194,-76.470472,Subway
38.9492097,-76.4907418,Subway
39.0336286,-76.4410058,Subway
39.1220419,-76.7715319,Subway
39.2490077,-76.6704342,Subway
39.0291,-76.505649,Subway
39.289368,-76.6194063,Subway
39.3038282,-76.6160596,Subway
39.2926829,-76.615669,Subway
39.286449,-76.619682,Subway
39.293446,-76.62353,Subway
39.2994739,-76.6154619,Subway
39.291373,-76.612181,Subway
39.318152,-76.751886,Subway
39.28804,-76.613978,Subway
39.28513,-76.612483,Subway
39.2881032,-76.6120943,Subway
39.2896865,-76.6092759,Subway
39.288326,-76.606121,Subway
39.306413,-76.559011,Subway
39.337446,-76.55038,Subway
39.322545,-76.545203,Subway
39.349223,-76.5364869,Subway
39.3122311,-76.7372475,Subway
39.3644394,-76.7135208,Subway
39.38232,-76.732078,Subway
39.3709043,-76.7196356,Subway
39.3846039,-76.6874106,Subway
39.3445735,-76.6311364,Subway
39.319335,-76.624771,Subway
39.3328252,-76.6353759,Subway
39.3642331,-76.6086056,Subway
39.35575,-76.6099186,Subway
39.172146,-76.921542,Subway
39.3121046,-76.5952565,Subway
39.3184268,-76.6530087,Subway
39.3482114,-76.691004,Subway
39.3568212,-76.7032903,Subway
39.3088,-76.659379,Subway
39.312049,-76.602279,Subway
39.327934,-76.615706,Subway
39.3178716,-76.6159144,Subway
39.3184016,-76.6032448,Subway
39.232584,-76.457947,Subway
39.335794,-76.4100538,Subway
39.3125039,-76.4486995,Subway
39.258073,-76.5229559,Subway
39.2691414,-76.4660862,Subway
39.2855908,-76.6375209,Subway
39.2841509,-76.6546348,Subway
39.295442,-76.569927,Subway
39.2816598,-76.5817569,Subway
39.2799109,-76.5498225,Subway
39.288937,-76.536023,Subway
39.2724963,-76.5339187,Subway
39.291708,-76.508742,Subway
39.247394,-76.692403,Subway
39.2847833,-76.7527847,Subway
39.291588,-76.710517,Subway
39.2816405,-76.6732501,Subway
39.2934586,-76.6933852,Subway
39.2650353,-76.6982792,Subway
39.271879,-76.67051,Subway
39.277223,-76.612647,Subway
39.272284,-76.630582,Subway
39.274839,-76.642921,Subway
39.2511347,-76.6451623,Subway
39.2718162,-76.6018462,Subway
39.3725431,-76.5671639,Subway
39.379801,-76.53758,Subway
39.369983,-76.4535,Subway
39.367019,-76.51751,Subway
39.3728874,-76.4736481,Subway
39.3910036,-76.4894799,Subway
39.3386509,-76.5051716,Subway
39.318941,-76.511403,Subway
39.188549,-76.678078,Subway
39.188549,-76.678078,Subway
39.329529,-76.758087,Subway
39.322344,-76.748452,Subway
39.309433,-76.749136,Subway
39.3460077,-76.587788,Subway
39.297393,-76.59079,Subway
39.28364,-76.593688,Subway
39.538215,-76.353414,Subway
39.5554427,-76.2718419,Subway
39.5417613,-76.3241025,Subway
39.495243,-76.326123,Subway
39.0338579,-76.9087563,Subway
39.0449973,-76.951708,Subway
38.3344513,-75.2120729,Subway
38.3772866,-75.1571956,Subway
38.341263,-75.1566491,Subway
38.9822086,-77.0970615,Subway
38.981763,-77.092673,Subway
39.023974,-77.135457,Subway
39.023301,-77.148603,Subway
38.974858,-77.192881,Subway
39.0018413,-77.0944268,Subway
39.506909,-77.652143,Subway
38.9802661,-76.7321559,Subway
38.9853387,-76.7575341,Subway
38.944639,-76.716695,Subway
38.937514,-76.718001,Subway
38.944144,-76.734046,Subway
38.989432,-76.809531,Subway
38.9757562,-76.7724921,Subway
38.9647508,-76.7933964,Subway
38.6694837,-76.8760709,Subway
39.2181433,-76.6142788,Subway
39.3237823,-77.6173974,Subway
38.6282936,-77.0727831,Subway
39.1088267,-76.9359401,Subway
38.294152,-76.502573,Subway
38.3036817,-76.5201439,Subway
38.293901,-76.495775,Subway
38.5623756,-76.0658509,Subway
38.8676538,-76.8925353,Subway
38.938992,-76.910529,Subway
38.869953,-76.849767,Subway
39.720415,-76.3423679,Subway
39.248174,-76.714826,Subway
39.2726389,-76.7287297,Subway
39.287681,-76.764182,Subway
39.0483776,-76.0618945,Subway
38.5003454,-76.7751293,Subway
38.682844,-76.537107,Subway
39.144716,-76.69811,Subway
39.217197,-76.077212,Subway
39.237914,-77.276182,Subway
39.2106764,-76.9352844,Subway
38.7843062,-76.8980743,Subway
38.7658645,-76.896076,Subway
39.4643094,-76.6363741,Subway
39.4937449,-76.649125,Subway
38.9811679,-76.937631,Subway
38.988694,-76.944142,Subway
38.9344019,-76.9518672,Subway
39.2171473,-76.8635809,Subway
39.222383,-76.889582,Subway
39.19611,-76.884245,Subway
39.177556,-76.843041,Subway
39.1987909,-76.8144973,Subway
39.186175,-76.845677,Subway
39.2274108,-76.8145972,Subway
39.1710465,-76.8638617,Subway
38.93146,-92.374209,Subway
39.5761802,-78.8486668,Subway
37.981979,-75.855738,Subway
38.9918669,-76.7010556,Subway
39.0158,-76.696829,Subway
39.032296,-76.603104,Subway
39.6302678,-78.7493471,Subway
39.64914,-78.758971,Subway
39.167342,-76.529361,Subway
39.2882617,-77.2036891,Subway
38.7921959,-76.546152,Subway
38.429194,-75.565054,Subway
38.876679,-75.823252,Subway
39.1458711,-77.1445624,Subway
38.8541082,-76.9081196,Subway
39.275269,-76.5033836,Subway
39.2857997,-76.4962804,Subway
39.2672777,-76.496727,Subway
38.7203077,-76.6602613,Subway
38.779799,-76.082071,Subway
38.781003,-76.060899,Subway
38.931252,-76.556252,Subway
38.9413253,-76.5629543,Subway
39.43276,-76.324489,Subway
39.4270385,-76.2984427,Subway
39.282282,-76.631466,Subway
39.40499,-76.948487,Subway
39.3979649,-76.9285419,Subway
39.209242,-76.725103,Subway
39.18947,-76.769579,Subway
39.60102,-75.826754,Subway
39.642121,-75.798408,Subway
39.2426484,-76.8422056,Subway
39.2772711,-76.8315051,Subway
39.2498057,-76.8117623,Subway
39.209126,-76.797206,Subway
39.289656,-76.799319,Subway
39.7038433,-77.3174955,Subway
39.3150129,-76.4612872,Subway
38.69338,-75.773195,Subway
39.5188599,-76.912957,Subway
39.009143,-77.054042,Subway
39.573303,-76.384948,Subway
