"latitude","tab_friendlykia","tab_hostnationkia","year","tab_civiliankia","tab_enemykia","longitude"
"31.83467484","0","2","Sun Feb 24 00:00:00 -0500 2008","0","0","65.08169556"
"31.4608593","0","0","Sun Feb 24 00:00:00 -0500 2008","0","2","65.26490021"
"32.0862999","0","0","Mon Feb 25 00:00:00 -0500 2008","0","1","64.92318726"
"32.37081146","0","0","Mon Feb 25 00:00:00 -0500 2008","0","5","64.98455811"
"33.47724152","0","5","Tue Feb 26 00:00:00 -0500 2008","1","0","70.03356171"
"33.43305969","0","0","Tue Feb 26 00:00:00 -0500 2008","3","0","69.06884766"
"32.35646057","0","0","Tue Feb 26 00:00:00 -0500 2008","1","0","64.51631165"
"33.1147728","2","0","Tue Feb 26 00:00:00 -0500 2008","0","0","68.80931091"
"31.81693077","2","0","Tue Feb 26 00:00:00 -0500 2008","0","1","65.78356171"
"33.93574905","0","0","Tue Feb 26 00:00:00 -0500 2008","0","1","60.70737076"
"32.06984329","0","0","Tue Feb 26 00:00:00 -0500 2008","0","1","65.95544434"
"31.90628052","0","1","Wed Feb 27 00:00:00 -0500 2008","0","0","64.7670517"
"33.53082657","0","0","Wed Feb 27 00:00:00 -0500 2008","1","0","69.89926147"
"31.94417381","0","0","Thu Feb 28 00:00:00 -0500 2008","0","1","66.94015503"
"32.93434906","0","0","Thu Feb 28 00:00:00 -0500 2008","0","28","69.45352936"
"31.12082672","0","0","Thu Feb 28 00:00:00 -0500 2008","1","0","64.18827057"
"33.84407043","0","0","Fri Feb 29 00:00:00 -0500 2008","3","0","69.08030701"
"31.13050079","0","0","Fri Feb 29 00:00:00 -0500 2008","0","2","64.21460724"
"33.45533752","0","0","Sat Mar 01 00:00:00 -0500 2008","2","0","70.20231628"
"33.34016037","0","0","Sun Mar 02 00:00:00 -0500 2008","1","0","68.93551636"
"33.49871063","2","0","Mon Mar 03 00:00:00 -0500 2008","0","0","69.99136353"
"31.11657906","0","0","Mon Mar 03 00:00:00 -0500 2008","0","3","64.18377686"
"32.06093979","0","2","Mon Mar 03 00:00:00 -0500 2008","0","0","64.8318634"
"33.23626709","0","1","Tue Mar 04 00:00:00 -0500 2008","0","1","69.81889343"
"31.49411011","0","0","Wed Mar 05 00:00:00 -0500 2008","1","0","65.41938782"
"35.23600006","0","0","Wed Mar 05 00:00:00 -0500 2008","2","0","67.46141052"
"32.7538414","0","0","Wed Mar 05 00:00:00 -0500 2008","0","1","65.92682648"
"34.96242142","0","0","Thu Mar 06 00:00:00 -0500 2008","0","2","71.07380676"
"32.06128693","1","0","Sat Mar 08 00:00:00 -0500 2008","0","0","68.33714294"
"31.10890961","0","0","Sat Mar 08 00:00:00 -0500 2008","0","3","64.17920685"
"32.33454895","0","0","Sat Mar 08 00:00:00 -0500 2008","0","1","65.06865692"
"36.72874832","0","0","Sun Mar 09 00:00:00 -0500 2008","0","1","69.19877625"
"34.23490143","0","0","Tue Mar 11 00:00:00 -0400 2008","0","3","62.18777084"
"33.54375839","0","0","Tue Mar 11 00:00:00 -0400 2008","1","0","69.2542038"
"34.9407196","0","0","Tue Mar 11 00:00:00 -0400 2008","0","1","71.00276184"
"32.48426056","0","0","Tue Mar 11 00:00:00 -0400 2008","0","6","66.77259064"
"29.77450943","0","0","Tue Mar 11 00:00:00 -0400 2008","4","7","63.97653961"
"32.19337845","0","0","Wed Mar 12 00:00:00 -0400 2008","0","3","64.80557251"
"31.61759949","0","0","Wed Mar 12 00:00:00 -0400 2008","0","1","65.73556519"
"33.90058899","0","2","Thu Mar 13 00:00:00 -0400 2008","0","0","68.66483307"
"34.54862595","0","0","Thu Mar 13 00:00:00 -0400 2008","8","1","69.21471405"
"31.56564903","0","0","Thu Mar 13 00:00:00 -0400 2008","4","0","65.35590363"
"33.24634933","0","0","Thu Mar 13 00:00:00 -0400 2008","1","0","62.176651"
"34.54854584","0","0","Thu Mar 13 00:00:00 -0400 2008","8","1","69.20163727"
"34.88446045","0","0","Fri Mar 14 00:00:00 -0400 2008","0","5","70.90708923"
"32.1427803","0","0","Fri Mar 14 00:00:00 -0400 2008","0","5","66.50005341"
"31.82296944","0","0","Fri Mar 14 00:00:00 -0400 2008","0","2","64.64936829"
"32.30202103","0","0","Sat Mar 15 00:00:00 -0400 2008","0","1","64.7769165"
"32.95312119","0","0","Sat Mar 15 00:00:00 -0400 2008","0","1","66.26999664"
"31.59871864","2","0","Sat Mar 15 00:00:00 -0400 2008","0","0","65.11543274"
"33.32642365","0","0","Sat Mar 15 00:00:00 -0400 2008","0","1","69.83988953"
"34.98559189","0","0","Mon Mar 17 00:00:00 -0400 2008","0","2","70.90306091"
"31.80838013","4","0","Mon Mar 17 00:00:00 -0400 2008","2","0","64.51813507"
"36.74074936","0","0","Mon Mar 17 00:00:00 -0400 2008","1","0","66.73755646"
"34.47018814","0","0","Mon Mar 17 00:00:00 -0400 2008","0","2","63.11978149"
"32.35570908","0","0","Tue Mar 18 00:00:00 -0400 2008","0","1","64.92887115"
"32.37876129","0","0","Wed Mar 19 00:00:00 -0400 2008","0","10","64.77205658"
"32.09386826","0","0","Wed Mar 19 00:00:00 -0400 2008","0","1","66.67830658"
"0.0","1","0","Wed Mar 19 00:00:00 -0400 2008","0","0","0.0"
"32.42147064","0","0","Wed Mar 19 00:00:00 -0400 2008","0","17","64.46662903"
"31.58820915","0","1","Wed Mar 19 00:00:00 -0400 2008","0","0","64.3638382"
"37.56507874","0","2","Thu Mar 20 00:00:00 -0400 2008","0","0","70.41311646"
"34.72402954","0","0","Thu Mar 20 00:00:00 -0400 2008","0","2","71.03793335"
"34.50442886","0","1","Thu Mar 20 00:00:00 -0400 2008","0","0","70.15320587"
"32.19525909","1","0","Thu Mar 20 00:00:00 -0400 2008","0","0","66.65026855"
"32.60864639","0","0","Fri Mar 21 00:00:00 -0400 2008","2","0","62.33174896"
"33.02081299","0","0","Fri Mar 21 00:00:00 -0400 2008","0","1","66.34914398"
"31.65260696","0","1","Fri Mar 21 00:00:00 -0400 2008","1","0","65.65752411"
"31.12957001","0","0","Fri Mar 21 00:00:00 -0400 2008","0","1","64.21774292"
"31.59576797","2","0","Fri Mar 21 00:00:00 -0400 2008","0","0","65.47996521"
"31.59570694","0","1","Sat Mar 22 00:00:00 -0400 2008","0","0","65.48310852"
"34.36016083","0","2","Tue Mar 25 00:00:00 -0400 2008","0","0","69.21040344"
"33.14691925","0","1","Tue Mar 25 00:00:00 -0400 2008","0","0","68.76088715"
"31.85022926","0","1","Wed Mar 26 00:00:00 -0400 2008","0","0","64.63506317"
"32.27896881","0","0","Sat Mar 29 00:00:00 -0400 2008","0","1","67.12689972"
"31.81678391","0","0","Sat Mar 29 00:00:00 -0400 2008","2","0","64.56896973"
"31.62298965","0","0","Mon Mar 31 00:00:00 -0400 2008","1","0","65.06537628"
"32.39630127","0","1","Mon Mar 31 00:00:00 -0400 2008","0","1","64.45877838"
"33.44955826","0","1","Tue Apr 01 00:00:00 -0400 2008","0","0","68.37776947"
"32.66524506","0","0","Tue Apr 01 00:00:00 -0400 2008","1","0","68.35836029"
"32.12470245","0","1","Tue Apr 01 00:00:00 -0400 2008","0","0","68.51278687"
"32.70634842","0","4","Tue Apr 01 00:00:00 -0400 2008","0","0","69.287117"
"34.90230179","0","0","Thu Apr 03 00:00:00 -0400 2008","1","0","70.92510223"
"31.47789192","1","0","Fri Apr 04 00:00:00 -0400 2008","0","0","65.34267426"
"31.55891991","0","1","Fri Apr 04 00:00:00 -0400 2008","0","0","65.32939911"
"31.57421875","0","3","Fri Apr 04 00:00:00 -0400 2008","0","0","64.32148743"
"32.3001976","2","0","Fri Apr 04 00:00:00 -0400 2008","0","0","65.09685516"
"31.60508919","0","0","Sun Apr 06 00:00:00 -0400 2008","0","1","65.77207947"
"32.07467651","0","1","Sun Apr 06 00:00:00 -0400 2008","0","0","64.84349823"
"35.74411392","0","1","Sun Apr 06 00:00:00 -0400 2008","0","0","63.84938049"
"36.68903732","0","0","Tue Apr 08 00:00:00 -0400 2008","1","0","68.77836609"
"33.40595627","1","0","Tue Apr 08 00:00:00 -0400 2008","0","0","68.30419922"
"32.35633469","0","0","Wed Apr 09 00:00:00 -0400 2008","0","3","65.11483002"
"33.03519821","0","1","Wed Apr 09 00:00:00 -0400 2008","0","0","69.50011444"
"31.62225151","0","0","Thu Apr 10 00:00:00 -0400 2008","7","1","65.71620178"
"31.73734665","0","1","Thu Apr 10 00:00:00 -0400 2008","0","0","65.70214844"
"35.40445328","0","1","Fri Apr 11 00:00:00 -0400 2008","0","0","71.42596436"
"0.0","0","1","Fri Apr 11 00:00:00 -0400 2008","0","0","0.0"
"34.34448242","0","0","Sat Apr 12 00:00:00 -0400 2008","1","0","62.19759369"
"31.77232361","0","0","Sat Apr 12 00:00:00 -0400 2008","3","2","62.99894333"
"31.54449654","0","4","Sat Apr 12 00:00:00 -0400 2008","0","0","64.8919754"
"32.54824066","0","0","Sat Apr 12 00:00:00 -0400 2008","0","3","67.28744507"
"31.48597717","2","0","Sun Apr 13 00:00:00 -0400 2008","0","0","65.8169632"
"32.06314087","0","0","Sun Apr 13 00:00:00 -0400 2008","0","1","64.83055115"
"33.372715","0","0","Sun Apr 13 00:00:00 -0400 2008","3","0","69.73692322"
"31.7466526","0","11","Mon Apr 14 00:00:00 -0400 2008","0","0","65.73091125"
"31.80132103","0","1","Mon Apr 14 00:00:00 -0400 2008","0","0","64.57926941"
"34.9454689","0","0","Mon Apr 14 00:00:00 -0400 2008","0","3","71.04229736"
"31.62714005","0","2","Mon Apr 14 00:00:00 -0400 2008","0","0","65.53559113"
"31.5850029","2","0","Tue Apr 15 00:00:00 -0400 2008","0","0","65.4536438"
"31.07022476","0","1","Tue Apr 15 00:00:00 -0400 2008","0","1","66.34454346"
"31.06990623","0","0","Tue Apr 15 00:00:00 -0400 2008","1","1","66.34489441"
"32.66459274","0","0","Thu Apr 17 00:00:00 -0400 2008","0","9","67.57633209"
"31.10969162","0","10","Thu Apr 17 00:00:00 -0400 2008","12","1","61.87792969"
"34.88139725","0","0","Thu Apr 17 00:00:00 -0400 2008","0","1","70.91021729"
"31.63242912","0","0","Thu Apr 17 00:00:00 -0400 2008","2","0","65.03923798"
"32.12383652","0","0","Thu Apr 17 00:00:00 -0400 2008","0","4","65.92115784"
"34.45517731","0","0","Fri Apr 18 00:00:00 -0400 2008","0","3","68.78455353"
"31.55062675","0","0","Fri Apr 18 00:00:00 -0400 2008","0","2","65.43557739"
"34.68983078","0","0","Fri Apr 18 00:00:00 -0400 2008","0","3","68.58127594"
"33.86328506","0","4","Fri Apr 18 00:00:00 -0400 2008","0","0","68.92432404"
"32.6750412","2","0","Fri Apr 18 00:00:00 -0400 2008","0","0","65.8483429"
"31.54419708","0","0","Fri Apr 18 00:00:00 -0400 2008","0","1","65.49810791"
"32.70869827","2","0","Fri Apr 18 00:00:00 -0400 2008","0","0","65.84899902"
"31.54830742","0","0","Sat Apr 19 00:00:00 -0400 2008","0","3","65.41519165"
"33.64523315","0","0","Sat Apr 19 00:00:00 -0400 2008","0","2","69.90827942"
"31.13888931","0","0","Sat Apr 19 00:00:00 -0400 2008","0","7","64.18639374"
"32.62512207","0","0","Sat Apr 19 00:00:00 -0400 2008","0","1","69.04637146"
"33.56114197","0","0","Sat Apr 19 00:00:00 -0400 2008","0","2","69.06464386"
"32.22943497","0","0","Sat Apr 19 00:00:00 -0400 2008","0","2","67.19264984"
"31.6095314","0","1","Sat Apr 19 00:00:00 -0400 2008","0","0","65.51403809"
"32.47961044","0","0","Sat Apr 19 00:00:00 -0400 2008","0","4","69.24765015"
"32.32981873","0","0","Sun Apr 20 00:00:00 -0400 2008","0","4","65.08234406"
"34.84633636","0","0","Sun Apr 20 00:00:00 -0400 2008","0","1","69.65837097"
"33.07757568","0","0","Sun Apr 20 00:00:00 -0400 2008","0","2","68.99678802"
"32.72840118","0","0","Sun Apr 20 00:00:00 -0400 2008","0","1","68.32595825"
"31.50417328","0","0","Mon Apr 21 00:00:00 -0400 2008","0","12","65.50595093"
"31.57616997","0","6","Mon Apr 21 00:00:00 -0400 2008","0","3","66.72705078"
"31.97801018","1","0","Mon Apr 21 00:00:00 -0400 2008","0","0","64.85425568"
"31.57616997","0","6","Tue Apr 22 00:00:00 -0400 2008","0","3","66.72705078"
"34.74126816","0","5","Tue Apr 22 00:00:00 -0400 2008","0","0","71.18229675"
"34.71759796","0","1","Wed Apr 23 00:00:00 -0400 2008","0","0","69.77540588"
"34.93146515","0","0","Wed Apr 23 00:00:00 -0400 2008","0","4","69.62269592"
"31.007164","0","0","Wed Apr 23 00:00:00 -0400 2008","3","1","66.39930725"
"31.81949043","0","1","Wed Apr 23 00:00:00 -0400 2008","1","1","64.5690155"
"31.64665604","0","4","Wed Apr 23 00:00:00 -0400 2008","0","0","65.64048767"
"0.0","0","0","Wed Apr 23 00:00:00 -0400 2008","1","0","0.0"
"31.69662285","0","1","Fri Apr 25 00:00:00 -0400 2008","0","0","65.66616058"
"34.76237869","0","0","Fri Apr 25 00:00:00 -0400 2008","0","4","70.39836121"
"32.86660385","0","1","Fri Apr 25 00:00:00 -0400 2008","0","0","68.94869232"
"31.56245995","0","0","Sat Apr 26 00:00:00 -0400 2008","1","0","65.28315735"
"33.49191666","0","2","Sat Apr 26 00:00:00 -0400 2008","0","0","68.37133026"
"34.9601059","0","0","Sat Apr 26 00:00:00 -0400 2008","0","10","69.62981415"
"32.59908295","0","1","Sat Apr 26 00:00:00 -0400 2008","0","0","62.40321732"
"34.92733002","0","0","Sun Apr 27 00:00:00 -0400 2008","0","2","71.09135437"
"32.40074158","0","0","Sun Apr 27 00:00:00 -0400 2008","0","1","67.06698608"
"33.56062317","0","0","Sun Apr 27 00:00:00 -0400 2008","0","1","68.35826874"
"34.51793671","0","0","Sun Apr 27 00:00:00 -0400 2008","1","0","69.19171906"
"34.88526154","0","0","Mon Apr 28 00:00:00 -0400 2008","0","1","70.9021759"
"32.82935333","0","0","Mon Apr 28 00:00:00 -0400 2008","0","2","67.78312683"
"34.87315369","0","0","Tue Apr 29 00:00:00 -0400 2008","0","1","70.93811035"
"34.01663208","0","0","Tue Apr 29 00:00:00 -0400 2008","0","2","69.01083374"
"34.26512527","0","0","Tue Apr 29 00:00:00 -0400 2008","15","1","70.19593048"
"30.98536682","0","2","Tue Apr 29 00:00:00 -0400 2008","0","0","66.34755707"
"34.84351349","1","0","Tue Apr 29 00:00:00 -0400 2008","0","9","69.67923737"
"34.84170532","1","0","Tue Apr 29 00:00:00 -0400 2008","0","0","69.68032074"
"32.23941803","0","3","Wed Apr 30 00:00:00 -0400 2008","0","0","68.75585938"
"33.83148575","0","0","Wed Apr 30 00:00:00 -0400 2008","1","0","68.94650269"
"34.50350189","0","0","Wed Apr 30 00:00:00 -0400 2008","0","1","69.16320038"
"34.25639343","1","0","Wed Apr 30 00:00:00 -0400 2008","0","0","69.18138123"
"33.15233612","0","3","Wed Apr 30 00:00:00 -0400 2008","0","0","68.76409149"
"34.96558762","0","1","Thu May 01 00:00:00 -0400 2008","0","0","69.61561584"
"31.16614532","0","0","Thu May 01 00:00:00 -0400 2008","8","0","66.32364655"
"34.88154602","0","0","Thu May 01 00:00:00 -0400 2008","0","1","69.65000916"
"33.5320015","0","0","Fri May 02 00:00:00 -0400 2008","0","1","69.89539337"
"33.51819611","0","0","Fri May 02 00:00:00 -0400 2008","0","1","69.91355896"
"32.48361588","1","0","Fri May 02 00:00:00 -0400 2008","0","0","64.6208725"
"31.07896614","0","0","Fri May 02 00:00:00 -0400 2008","0","5","64.22653198"
"31.07896614","0","0","Fri May 02 00:00:00 -0400 2008","0","1","64.22653198"
"33.22543335","0","0","Fri May 02 00:00:00 -0400 2008","0","2","70.16349792"
"31.06543541","0","0","Sat May 03 00:00:00 -0400 2008","0","4","64.22636414"
"33.03480911","0","2","Sat May 03 00:00:00 -0400 2008","0","2","68.65088654"
"31.0384903","0","0","Sat May 03 00:00:00 -0400 2008","0","3","64.21343994"
"34.26105118","0","0","Sat May 03 00:00:00 -0400 2008","0","3","70.74233246"
"34.97051239","0","0","Sat May 03 00:00:00 -0400 2008","0","7","71.09099579"
"34.97689819","0","0","Sat May 03 00:00:00 -0400 2008","0","7","71.10221863"
"33.9240799","0","1","Sat May 03 00:00:00 -0400 2008","0","0","62.23726654"
"33.87622833","0","0","Sat May 03 00:00:00 -0400 2008","0","5","68.64295959"
"33.16999817","0","0","Mon May 05 00:00:00 -0400 2008","1","0","68.78999329"
"31.5563755","1","0","Tue May 06 00:00:00 -0400 2008","0","1","65.41782379"
"32.80122375","0","0","Tue May 06 00:00:00 -0400 2008","0","2","62.15077209"
"31.61888313","0","0","Tue May 06 00:00:00 -0400 2008","3","1","65.71768951"
"33.06190109","0","2","Tue May 06 00:00:00 -0400 2008","6","0","68.66255951"
"33.53380585","3","0","Wed May 07 00:00:00 -0400 2008","0","0","69.90015411"
"34.96807861","0","0","Wed May 07 00:00:00 -0400 2008","0","21","71.09104156"
"31.5596981","0","0","Wed May 07 00:00:00 -0400 2008","1","0","65.33413696"
"32.83907318","0","1","Wed May 07 00:00:00 -0400 2008","0","0","67.81096649"
"33.3823204","0","2","Wed May 07 00:00:00 -0400 2008","0","0","70.03394318"
"33.86416626","0","2","Thu May 08 00:00:00 -0400 2008","0","0","69.09171295"
"33.49249649","0","1","Thu May 08 00:00:00 -0400 2008","0","7","65.11444092"
"34.52164459","0","0","Thu May 08 00:00:00 -0400 2008","0","1","69.07627106"
"33.3584404","1","0","Fri May 09 00:00:00 -0400 2008","0","0","69.36729431"
"34.7434082","0","0","Fri May 09 00:00:00 -0400 2008","0","2","70.88122559"
"34.90670776","1","0","Fri May 09 00:00:00 -0400 2008","0","0","69.62583923"
"34.94353485","0","0","Fri May 09 00:00:00 -0400 2008","0","4","70.95137024"
"34.71073151","0","0","Sun May 11 00:00:00 -0400 2008","0","3","70.95243835"
"34.9855957","0","0","Mon May 12 00:00:00 -0400 2008","1","0","70.90307617"
"33.51654053","0","0","Mon May 12 00:00:00 -0400 2008","0","5","69.12458801"
"33.78678131","0","0","Mon May 12 00:00:00 -0400 2008","0","2","68.56253052"
"34.86155319","0","0","Wed May 14 00:00:00 -0400 2008","0","4","70.99208832"
"35.58661652","0","0","Wed May 14 00:00:00 -0400 2008","0","5","63.80797577"
"34.7434082","0","0","Wed May 14 00:00:00 -0400 2008","0","2","70.88122559"
"36.65399933","0","0","Thu May 15 00:00:00 -0400 2008","1","0","68.85611725"
"34.4413147","0","0","Thu May 15 00:00:00 -0400 2008","1","0","70.41654968"
"33.36504745","0","0","Thu May 15 00:00:00 -0400 2008","0","1","69.73739624"
"33.47029114","0","0","Thu May 15 00:00:00 -0400 2008","0","2","69.99700165"
"32.15229416","0","10","Thu May 15 00:00:00 -0400 2008","5","1","63.43690491"
"31.10996246","0","0","Fri May 16 00:00:00 -0400 2008","0","5","64.19232941"
"33.46979523","0","0","Fri May 16 00:00:00 -0400 2008","0","2","69.99688721"
"33.36504745","0","0","Fri May 16 00:00:00 -0400 2008","0","1","69.73739624"
"34.8915596","0","1","Sat May 17 00:00:00 -0400 2008","0","2","69.63257599"
"31.92459297","0","2","Sat May 17 00:00:00 -0400 2008","0","0","64.70776367"
"32.13053513","0","2","Sat May 17 00:00:00 -0400 2008","0","0","68.5335083"
"33.35277939","0","1","Sat May 17 00:00:00 -0400 2008","0","1","69.9500885"
"33.91062927","0","1","Sat May 17 00:00:00 -0400 2008","0","0","69.01519775"
"31.75943375","0","0","Sat May 17 00:00:00 -0400 2008","2","0","64.7474823"
"31.61630058","0","0","Sat May 17 00:00:00 -0400 2008","1","0","65.66913605"
"31.62848473","0","0","Sat May 17 00:00:00 -0400 2008","0","3","64.82304382"
"34.78491592","0","0","Sat May 17 00:00:00 -0400 2008","0","1","70.9812851"
"33.28862762","0","0","Sat May 17 00:00:00 -0400 2008","0","1","68.2525177"
"32.17423248","1","0","Sun May 18 00:00:00 -0400 2008","0","0","66.83637238"
"31.0430603","1","0","Sun May 18 00:00:00 -0400 2008","0","5","64.20721436"
"32.40758514","0","0","Sun May 18 00:00:00 -0400 2008","1","0","68.35131073"
"32.33996964","0","1","Sun May 18 00:00:00 -0400 2008","7","1","64.77236176"
"33.75163651","0","0","Mon May 19 00:00:00 -0400 2008","1","0","69.79580688"
"32.4077301","1","0","Mon May 19 00:00:00 -0400 2008","0","0","64.76411438"
"32.59373093","0","0","Tue May 20 00:00:00 -0400 2008","0","5","69.33886719"
"33.48176575","0","0","Tue May 20 00:00:00 -0400 2008","1","0","69.0753479"
"34.96004868","0","0","Tue May 20 00:00:00 -0400 2008","0","4","69.60572052"
"33.82571793","0","1","Tue May 20 00:00:00 -0400 2008","0","0","68.95376587"
"32.86645889","2","0","Tue May 20 00:00:00 -0400 2008","1","0","68.08448029"
"32.28007126","0","0","Tue May 20 00:00:00 -0400 2008","0","1","63.21345139"
"34.75397491","0","0","Tue May 20 00:00:00 -0400 2008","0","1","70.80860138"
"33.17214584","0","1","Wed May 21 00:00:00 -0400 2008","0","0","68.79621124"
"32.63886261","0","0","Wed May 21 00:00:00 -0400 2008","1","1","69.26847076"
"33.17142487","0","1","Wed May 21 00:00:00 -0400 2008","0","0","68.79557037"
"34.93937302","0","0","Thu May 22 00:00:00 -0400 2008","0","1","71.00765991"
"31.616745","0","2","Thu May 22 00:00:00 -0400 2008","0","0","65.73342896"
"34.53031158","1","0","Thu May 22 00:00:00 -0400 2008","2","0","65.27068329"
"34.227211","0","0","Fri May 23 00:00:00 -0400 2008","0","1","69.8516922"
"33.32549286","0","7","Fri May 23 00:00:00 -0400 2008","0","0","69.84396362"
"33.34380341","0","1","Fri May 23 00:00:00 -0400 2008","0","0","68.9580307"
"33.16087341","0","0","Sat May 24 00:00:00 -0400 2008","1","0","68.11547089"
"31.63689804","0","0","Sun May 25 00:00:00 -0400 2008","0","1","65.67604828"
"32.82038116","1","2","Sun May 25 00:00:00 -0400 2008","0","0","62.76069641"
"33.7913208","0","0","Tue May 27 00:00:00 -0400 2008","0","2","68.93952942"
"31.61632156","0","0","Tue May 27 00:00:00 -0400 2008","3","0","65.79454041"
"30.18282127","0","3","Tue May 27 00:00:00 -0400 2008","0","0","66.09941101"
"34.96854401","0","0","Tue May 27 00:00:00 -0400 2008","0","5","69.6232605"
"34.94843292","0","0","Tue May 27 00:00:00 -0400 2008","0","1","70.94906616"
"33.84423828","0","4","Tue May 27 00:00:00 -0400 2008","0","0","68.97159576"
"31.67821693","0","1","Tue May 27 00:00:00 -0400 2008","0","0","67.18547821"
"33.44911194","0","0","Tue May 27 00:00:00 -0400 2008","0","1","69.07639313"
"33.48213196","0","1","Tue May 27 00:00:00 -0400 2008","0","1","69.37134552"
"33.45903397","0","1","Wed May 28 00:00:00 -0400 2008","0","0","70.02818298"
"31.57838821","0","1","Wed May 28 00:00:00 -0400 2008","1","1","64.3542099"
"33.59066772","1","0","Wed May 28 00:00:00 -0400 2008","0","0","69.11209106"
"32.40111542","0","0","Wed May 28 00:00:00 -0400 2008","0","4","68.47711945"
"33.27731323","0","0","Wed May 28 00:00:00 -0400 2008","0","1","69.91398621"
"33.87727737","0","0","Wed May 28 00:00:00 -0400 2008","0","1","68.62857819"
"32.54285049","0","0","Wed May 28 00:00:00 -0400 2008","0","5","62.34181976"
"31.08787727","0","0","Wed May 28 00:00:00 -0400 2008","1","0","64.23818207"
"34.54121399","0","0","Thu May 29 00:00:00 -0400 2008","3","1","69.22231293"
"32.62259674","1","0","Thu May 29 00:00:00 -0400 2008","0","0","62.50105667"
"32.00896072","0","2","Thu May 29 00:00:00 -0400 2008","0","0","67.10383606"
"31.07225609","0","0","Fri May 30 00:00:00 -0400 2008","0","1","64.17194366"
"33.39707947","0","0","Fri May 30 00:00:00 -0400 2008","0","1","69.98266602"
"34.52443695","0","7","Fri May 30 00:00:00 -0400 2008","0","0","70.32164764"
"33.41245651","0","0","Fri May 30 00:00:00 -0400 2008","1","0","68.51193237"
"33.35214233","0","0","Fri May 30 00:00:00 -0400 2008","0","1","69.51480103"
"31.07225609","0","0","Fri May 30 00:00:00 -0400 2008","0","6","64.17194366"
"33.43037033","0","0","Sat May 31 00:00:00 -0400 2008","0","1","68.96987915"
"34.42733765","2","0","Sat May 31 00:00:00 -0400 2008","0","1","70.45505524"
"34.51259995","0","0","Sun Jun 01 00:00:00 -0400 2008","0","1","69.10894775"
"34.98403931","0","1","Sun Jun 01 00:00:00 -0400 2008","0","0","63.24323654"
"32.89891434","0","1","Sun Jun 01 00:00:00 -0400 2008","0","0","68.79042053"
"35.81466675","0","0","Sun Jun 01 00:00:00 -0400 2008","0","24","63.12755585"
"32.93900299","0","1","Sun Jun 01 00:00:00 -0400 2008","0","3","66.63827515"
"33.32872391","0","0","Mon Jun 02 00:00:00 -0400 2008","1","0","69.38974762"
"34.32318878","0","0","Mon Jun 02 00:00:00 -0400 2008","0","1","68.86195374"
"33.43117905","0","0","Mon Jun 02 00:00:00 -0400 2008","0","5","68.95944214"
"33.48989487","2","0","Tue Jun 03 00:00:00 -0400 2008","0","0","69.05382538"
"31.4711132","0","0","Tue Jun 03 00:00:00 -0400 2008","0","7","65.31723785"
"32.15048599","0","0","Tue Jun 03 00:00:00 -0400 2008","0","14","64.96057892"
"33.3749733","0","1","Tue Jun 03 00:00:00 -0400 2008","0","0","70.10190582"
"34.8873291","0","0","Tue Jun 03 00:00:00 -0400 2008","0","8","70.90835571"
"32.17352676","0","0","Thu Jun 05 00:00:00 -0400 2008","3","0","68.27555084"
"32.70700836","0","0","Thu Jun 05 00:00:00 -0400 2008","0","2","68.33848572"
"34.93893051","0","0","Thu Jun 05 00:00:00 -0400 2008","0","2","71.00162506"
"32.10964966","0","0","Thu Jun 05 00:00:00 -0400 2008","0","1","66.91101074"
"33.04844284","0","0","Thu Jun 05 00:00:00 -0400 2008","0","17","69.22589111"
"34.95891953","0","0","Fri Jun 06 00:00:00 -0400 2008","0","2","71.06256104"
"34.33666992","0","0","Fri Jun 06 00:00:00 -0400 2008","0","2","69.04213715"
"32.17787552","0","0","Sat Jun 07 00:00:00 -0400 2008","0","1","63.32989502"
"34.24201584","0","0","Sat Jun 07 00:00:00 -0400 2008","0","1","68.79377747"
"31.55884171","0","0","Sat Jun 07 00:00:00 -0400 2008","1","0","65.33362579"
"32.33636093","0","8","Sat Jun 07 00:00:00 -0400 2008","0","0","64.77229309"
"33.83700943","0","0","Sat Jun 07 00:00:00 -0400 2008","0","2","68.60895538"
"32.09931564","1","0","Sun Jun 08 00:00:00 -0400 2008","0","1","64.88531494"
"31.5660305","0","0","Sun Jun 08 00:00:00 -0400 2008","0","2","65.4317627"
"33.14174271","0","2","Sun Jun 08 00:00:00 -0400 2008","2","0","68.08046722"
"33.1523056","0","2","Sun Jun 08 00:00:00 -0400 2008","0","0","68.1001358"
"34.03900909","0","2","Mon Jun 09 00:00:00 -0400 2008","0","3","64.07250214"
"33.5516777","0","4","Mon Jun 09 00:00:00 -0400 2008","0","0","68.41829681"
"36.09375","0","2","Tue Jun 10 00:00:00 -0400 2008","0","0","69.12657928"
"34.69937515","0","0","Tue Jun 10 00:00:00 -0400 2008","0","7","71.09698486"
"36.1769371","1","0","Tue Jun 10 00:00:00 -0400 2008","0","0","68.76091766"
"31.90182877","0","0","Tue Jun 10 00:00:00 -0400 2008","0","1","64.75650787"
"36.0458107","0","0","Wed Jun 11 00:00:00 -0400 2008","0","1","64.7828598"
"33.36863327","0","0","Wed Jun 11 00:00:00 -0400 2008","1","0","69.41053009"
"33.10574341","0","2","Thu Jun 12 00:00:00 -0400 2008","0","0","68.97609711"
"33.3731575","0","0","Thu Jun 12 00:00:00 -0400 2008","0","1","69.7416153"
